PROD_CATEGORY,CATEGORY_DESC,PPG_ID,PPG_DESC
173,Chocolate Drink,173074302021QL6,Cadbury Drinking Chocolate CANISTER
173,Chocolate Drink,173074302021UG9,Cadbury Liq Concentrate Choc Drink
189,Coffee Pods,1890561025693KG,292G - 315G Nabob Pods
189,Coffee Pods,1890561025694XX,NABOB PODS 12CT MODULAR/DISPLAY
189,Coffee Pods,1890561025694XY,NABOB PODS 30CT MODULAR/DISPLAY
189,Coffee Pods,1890561025698ON,536G - 550G Nabob Pods 55 Pods
189,Coffee Pods,189056102569VI0,110-156G Nabob Pod
189,Coffee Pods,189056102569VI1,162-234G Nabob Pod
189,Coffee Pods,189056102569XC4,Nabob Pods Modular/Display
189,Coffee Pods,189056102569XD2,468G Nabob Pods 1CT
189,Coffee Pods,1890561P0561PLN,PLN SIZ Nabob Coffee Pods
189,Coffee Pods,189056302574VK1,140-165G Second Cup Pods
189,Coffee Pods,1890792022362KG,292G Maxwell House Pods
189,Coffee Pods,1890792022362LD,MHouse Coffee Pods 585G 60Pods
189,Coffee Pods,1890792022362TM,285G Maxwell House Pods
189,Coffee Pods,1890792022364LD,MHouse Coffee Pods 897G 96Pods
189,Coffee Pods,1890792022364XS,MAXWELL HOUSE PODS 12CT MODULAR/DISPLAY
189,Coffee Pods,1890792022364XT,MAXWELL HOUSE PODS 30CT MODULAR/DISPLAY
189,Coffee Pods,189079202236VH7,100-156G MH Pod
189,Coffee Pods,189079202236VH8,162-234G MH POD
189,Coffee Pods,189079202236WI2,468G Maxwell House Pods
189,Coffee Pods,189079202236XC5,Maxwell House Pods Modular/Display
189,Coffee Pods,1890792P0792PLN,PLN SIZ Maxwell House Coffee Pods
189,Coffee Pods,189079402238VH9,110-156G Gevalia Pod
189,Coffee Pods,1891223P1223PLN,PLN SIZ Nabob Coffee Pods Costco
189,Coffee Pods,1891414034267LD,CDN Maxwell House Boost 10 Pods 113G
189,Coffee Pods,1891414034268LD,CDN Maxwell House Boost 24 Pods 271G
193,McCafe Roast & Ground,1930862024985ON,900G McCAFE WB
193,McCafe Roast & Ground,193086202498VK6,950G McCafe R&G
193,McCafe Roast & Ground,193086202498VK7,340G McCafe WB
193,McCafe Roast & Ground,193086202498WA7,WA7 MOD_SHP McCafe R&G/WB
193,McCafe Roast & Ground,193086202498WJ1,300G McCafe R&G/WB
193,McCafe Roast & Ground,1930862P0862PLN,PLN SIZ McCafe R&G/Whole Bean
193,McCafe Roast & Ground,1931411034230PE,McCAFE CLUB R&G/WHOLE BEAN MOD/DS
193,McCafe Roast & Ground,1931411034236LU,CDN 1.36KG McCafe R&G Tin
194,Infant Feeding,1941180027231AJ,Cereal NutriosNutricps 6 250g
194,Infant Feeding,1941180027232AJ,Cereal with Milk 6 227 gm
194,Infant Feeding,1941180027233AJ,Cereal without Milk 6 227 gm
194,Infant Feeding,1941180027234AJ,Farleys Biscuits 6 150 gm
194,Infant Feeding,1941180027235AJ,HNZ Cereal Organic 6 227 gm
194,Infant Feeding,1941180027236AJ,Modular Cereal
194,Infant Feeding,1941180027237AJ,New Discontinued Cereal
194,Infant Feeding,1941181027248AJ,Jar Baby Food Juice 12 1 ltr
194,Infant Feeding,1941181027250AK,Toddlr Little Kids Creal/Oatmeal Bars 12
194,Infant Feeding,1941181027256PO,Toddlr LittleKids Creal/Oatmeal Bars160G
194,Infant Feeding,1941181027259AJ,Discontinued Biscuits
194,Infant Feeding,1941181027260JL,Discontinued Juice
194,Infant Feeding,1941181027265PO,Ring Puffs 60G
194,Infant Feeding,1941182027270JK,Strained Baby Food 12 128 ml
194,Infant Feeding,1941182027270PQ,Organic Jar 128ML
194,Infant Feeding,1941182027271JK,Junior Baby Food Ready Meals 12 213 ml
194,Infant Feeding,1941182027271PQ,Organic Protein Jar 128ML
194,Infant Feeding,1941182027272JK,Discontinued Baby Food - Jar
194,Infant Feeding,1941182027272SD,HBN Jar 128ML
194,Infant Feeding,1941182027273JK,Modular Jar
194,Infant Feeding,1941182027274JK,Simply Kids Jarred Baby Food 12
194,Infant Feeding,1941182027275JK,Strained Baby Food Meat 12 100 ml
194,Infant Feeding,1941182027278PP,Base Jar 128ML
194,Infant Feeding,1941182027279PP,Base Protein Jar 128ML
194,Infant Feeding,1941182P1182PLN,PLN SIZ Infant Wet Jarred
194,Infant Feeding,1941183027284KF,Discontinued Pouch
194,Infant Feeding,1941183027286JK,Junior Baby Food Pouch 6 128 ml
194,Infant Feeding,1941183027287JK,LK Baby Food Pouch 14 128ml
194,Infant Feeding,1941183027288JK,Modular Pouch
194,Infant Feeding,1941183027289JK,Strained Pouch 6x128
194,Infant Feeding,1941183P1183PLN,PLN SIZ Infant Wet Pouch
194,Infant Feeding,1941312033901RU,HEINZ By Nature Organic Pouches 128ML
194,Infant Feeding,1941312033903ON,Organic Pouch 90ML
194,Infant Feeding,1941312033904KK,Modular Organic Pouch
194,Infant Feeding,1941312033905KK,Organic Strained Pouch 6x128ML
194,Infant Feeding,1941520031346RD,HBN Organic Jar 128ML
194,Infant Feeding,1941520031347RD,HBN Organic Protein Jar 128ml
194,Infant Feeding,1941520P1520PLN,PLN SIZ Infant Wet Organic Jarred
196,Refrigerated Dressings & Dips,1961189027367JM,PL Metro Dips 8x300ML
196,Refrigerated Dressings & Dips,1961189027378JM,Discontinued PL Dips Sobeys
196,Refrigerated Dressings & Dips,1961189027379JM,PL Sobeys Portions 60x43ML
196,Refrigerated Dressings & Dips,1961190027386JN,RG Dips 8x340G
196,Refrigerated Dressings & Dips,196119002738OTP,RG Dips 283G
196,Refrigerated Dressings & Dips,1961192027409JN,Renees Mayo Drsg (6) 355ml
196,Refrigerated Dressings & Dips,1961192027411JO,Renees Caesar Drsg (12) 355ml
196,Refrigerated Dressings & Dips,1961192027412JO,Renees Caesar Drsg (12) 750ml
196,Refrigerated Dressings & Dips,1961192027413JO,Renees Original Drsg (6)355ml
196,Refrigerated Dressings & Dips,1961192027424JO,RG Dressing 6x 350 - 355ml
196,Refrigerated Dressings & Dips,1961192P1192PLN,PLN SIZ RG Dressings Bottles
196,Refrigerated Dressings & Dips,1961194027445JO,RG Sauce 6x350ML
197,FS CDN Agency,1971215027864KC,FS CDN StarKist Tuna - Agency
198,FS CDN Ketchup & Condiments,1981216027871UF,HNZ KETCHUP PLASTIC 2.84L 2
198,FS CDN Ketchup & Condiments,1981216027871UG,HNZ KETCHUP PLSTC 2.84L 6
198,FS CDN Ketchup & Condiments,1981216027875KC,FS CDN Ketchup 100 oz
198,FS CDN Ketchup & Condiments,1981216027881UH,HNZ KETCHUP FS 375ML24
198,FS CDN Ketchup & Condiments,1981216027881UI,HNZ KET INV FS RED CA 575ML 20
198,FS CDN Ketchup & Condiments,1981216027881UJ,HNZ KETCH BOT UPSDWN KOSH 375ML 24
198,FS CDN Ketchup & Condiments,1981216027881UK,HNZ SS KETCH 57ML 60
198,FS CDN Ketchup & Condiments,1981216027886KC,FS CDN  Ketchup Bottles
198,FS CDN Ketchup & Condiments,1981216027891UL,HEINZ KETCHUP DRP 2.84L 288
198,FS CDN Ketchup & Condiments,1981216027897KC,FS CDN Ketchup  2.84L
198,FS CDN Ketchup & Condiments,1981216027901UM,HNZ SS KETCHUP 8ML 500
198,FS CDN Ketchup & Condiments,1981216027901UN,HNZ SS KETCHUP 8ML1000
198,FS CDN Ketchup & Condiments,1981216027901UO,HNZ SS KETCH KOSH 26ML 396
198,FS CDN Ketchup & Condiments,1981216027901UP,HNZ TOM KET D&S 24ML300
198,FS CDN Ketchup & Condiments,1981216027908KC,FS CDN Ketchup SS
198,FS CDN Ketchup & Condiments,1981216027911UQ,HEINZ KETCHUP CRYOVAC 6L 2
198,FS CDN Ketchup & Condiments,1981216027911UR,HNZ VLPK KETCHUP 11.35L 1
198,FS CDN Ketchup & Condiments,1981216027911US,HNZ CRYOVAC KETCH KOSH 6L 2
198,FS CDN Ketchup & Condiments,1981216027911WE,HNZ KETCHUP INDUSTRIAL 984L
198,FS CDN Ketchup & Condiments,1981216027919KC,FS CDN Ketchup Volpack
198,FS CDN Ketchup & Condiments,1981309027511UT,HNZ VOLAPAK MUSTARD 11.35L 1
198,FS CDN Ketchup & Condiments,1981309027511UU,HNZ YELLOW MUSTARD 2.84L 4
198,FS CDN Ketchup & Condiments,1981309027511UV,HNZ CRYOVAC MUST KOSH 6L 2
198,FS CDN Ketchup & Condiments,1981309027511UW,HNZ SS MUSTARD 6ML 500
198,FS CDN Ketchup & Condiments,1981309027511UX,HNZ DIJ MUST MINI 57ML 60
198,FS CDN Ketchup & Condiments,1981309027512JQ,FS CDN Bulk Mustard
198,FS CDN Ketchup & Condiments,1981309027513JQ,FS CDN SS Mustard
198,FS CDN Ketchup & Condiments,1981309027514JQ,FS CDN Table Top Mustard
198,FS CDN Ketchup & Condiments,1981309027540JR,FS CDN SS Relish
198,FS CDN Ketchup & Condiments,1981309027541JR,FS CDN TT Relish
198,FS CDN Ketchup & Condiments,1981309027541UY,HNZ SS SWEET RELISH 8ML 500
198,FS CDN Ketchup & Condiments,1981309027541UZ,HEINZ RED RELISH 3.78L 2
198,FS CDN Ketchup & Condiments,1981309027541VA,HNZ CRYOVAC RELISH 2.84L 2
198,FS CDN Ketchup & Condiments,1981309027541VB,HNZ CRYOVAC REL 6L 2
198,FS CDN Ketchup & Condiments,1981309027549JQ,FS CDN Bulk Relish
198,FS CDN Ketchup & Condiments,1981309027560JS,FS CDN Bulk Vinegar
198,FS CDN Ketchup & Condiments,1981309027561JS,FS CDN SS Vinegar
198,FS CDN Ketchup & Condiments,1981309027561VC,HNZ PURE WHITE VINEGAR 5L 2
198,FS CDN Ketchup & Condiments,1981309027561VD,HNZ SS WHITE VINEGAR 7ML 500
199,FS CDN Specialty,1990536015831VE,BOCA ORIG CHIK'N PATTY(144GX48) 1
199,FS CDN Specialty,1990536015837QI,FS CDN BOCA CRUMBLES
199,FS CDN Specialty,1990536015838LA,4oz FS CDN BOCA BURGERS
199,FS CDN Specialty,1990536015839QI,BOCA Burgers 140G
199,FS CDN Specialty,199053601583HM1,3.5z FS CDN Boca Burgers
199,FS CDN Specialty,199053701584HM2,10kg FS CDN Bacon Bits
199,FS CDN Specialty,199053701584HM3,2.5kg FS CDN Bacon Bits
199,FS CDN Specialty,199053701585HM4,1kg FS CDN Soup and Gravy Base
199,FS CDN Specialty,199053701585HM5,5kg FS CDN Soup and Gravy Base
199,FS CDN Specialty,199053701639HV4,5g FS CDN Sugar in the Raw
199,FS CDN Specialty,199053701640HV5,1g FS CDN Sweet n Low
199,FS CDN Specialty,199053701640HV6,3g FS CDN Sweet n Low
199,FS CDN Specialty,199053701641HV7,2.5g FS CDN Baking Powder
199,FS CDN Specialty,199053701642HV8,58g FS CDN Dry Dinners
199,FS CDN Specialty,1990537P0537PLN,PLN SIZ FS CDN Specialty
199,FS CDN Specialty,199053901586HM6,99g FS CDN Bagelfuls
199,FS CDN Specialty,1990539015871RT,FS CDN KD BITE 2LB
199,FS CDN Specialty,1990539015871VG,PH JALAPENO STUFFED BAGELS 20LB
199,FS CDN Specialty,1990539015876KV,Bulk FS CDN Dinners
199,FS CDN Specialty,1990539015877QW,FS CDN PHIL STUFFED BAGEL 20LB
199,FS CDN Specialty,199053901587HM7,7z FS CDN Dinners
199,FS CDN Specialty,199053901587HV9,113.5g FS CDN Dinners
199,FS CDN Specialty,1991196027461JP,FS CDN Croutons
199,FS CDN Specialty,1991196027461VH,ROTH HS SEASONED CROUTONCA 1.02KG 5
199,FS CDN Specialty,1991217027920KD,FS CDN Beans Meals
199,FS CDN Specialty,1991217027921KD,FS CDN Beans
200,FS CDN FS Syrups & Toppings,2001220027971VI,RICH BLUEBERRY CNSR TOP 1L8
200,FS CDN FS Syrups & Toppings,2001220027971VJ,RICH BUMBLEBERRY CNSR TOP 1L8
200,FS CDN FS Syrups & Toppings,2001220027971VK,RICH DLX CHOC HOT FUDGE TOP 1.5L8
200,FS CDN FS Syrups & Toppings,2001220027971VL,RICHARDSON CHOC O RICH SYRUP 1.5L 8
200,FS CDN FS Syrups & Toppings,2001220027971VM,RICHARDSON EASY CHOC SYRUP 1.5L8
200,FS CDN FS Syrups & Toppings,2001220027971VN,RICHARDSON STRAWBERRY SYRUP 4L2
200,FS CDN FS Syrups & Toppings,2001220027971VO,RICH RED RASPBERRY TOPPING 1L8
200,FS CDN FS Syrups & Toppings,2001220027971VP,RICH CARAMEL TOPPING 1L8
200,FS CDN FS Syrups & Toppings,2001220027971VQ,RICH VANILLA SYRUP 4L 2
200,FS CDN FS Syrups & Toppings,2001220027971VR,RICH NEUTRAL SLUSH BASE 4L 2
200,FS CDN FS Syrups & Toppings,2001220027971VS,RICH CARAMEL HOT FUDGE 1L8
200,FS CDN FS Syrups & Toppings,2001220027971VT,RICH CHOCOLATE CONE DIP 1.42L 6
200,FS CDN FS Syrups & Toppings,2001220027971VU,RICH CHOC O CREME HOT FUDGE 1.5L 8
200,FS CDN FS Syrups & Toppings,2001220027971VV,RICH DECORATOR DARK FUDGE 1.5L 8
200,FS CDN FS Syrups & Toppings,2001220027971VW,RICH FIELD BERRY TOPPING 2L 8
200,FS CDN FS Syrups & Toppings,2001220027972KE,FS CDN Conn Bulk Syrup &Top
200,FS CDN FS Syrups & Toppings,2001220027973KE,FS CDN Rich Bulk Syrup &Top
200,FS CDN FS Syrups & Toppings,2001220027974KE,FS CDN Rich Port'n Syr & Top
201,ETHICAL BEAN,2011464031153PP,ETHICAL BEAN COFFEE 60G
201,ETHICAL BEAN,2011464031153QX,ETHICAL BEAN GROUND MOD/DS
201,ETHICAL BEAN,2011464031157PO,ETHICAL BEAN COFFE 227G
201,ETHICAL BEAN,2011464031162TW,ETHICAL BEAN SEASONAL 908G
201,ETHICAL BEAN,2011464031165QX,ETHICAL BEAN WHOLE BEAN MOD/DS
201,ETHICAL BEAN,2011464031168PO,ETHICAL BEAN COFFE 340G
201,ETHICAL BEAN,2011464031168QI,Ethical Bean WB MOD 908G
201,ETHICAL BEAN,2011464031169PO,ETHICAL BEAN COFFE 908G
201,ETHICAL BEAN,2011465031192PP,ETHICAL BEAN PODS US 132G
201,ETHICAL BEAN,2011466031181PP,ETHICAL BEAN PODS 132G
201,ETHICAL BEAN,2011466031182SJ,Ethical Bean Pods 792G
201,ETHICAL BEAN,2011466031184QX,ETHICAL BEAN PODS MOD/DS
217,McCafe on Demand,217056202573VK5,116G Tassimo McCafe
217,McCafe on Demand,217056202573VK9,McCafe On Demand Modulars/Display
217,McCafe on Demand,2170863024990PF,McCafe Pods 48ct
217,McCafe on Demand,2170863024999KU,323G McCafe Pods 30
217,McCafe on Demand,217086302499VK4,129g McCafe 8-6 pk 12ct On Demand
217,McCafe on Demand,217086302499XN6,XN6 MOD_SHP McCafe On Demand
217,McCafe on Demand,2171224033551KV,McCafe Costco Pods 774g
217,McCafe on Demand,2171224033556KN,McCafe Costco Pods Modular/Display
217,McCafe on Demand,2171224P1224PLN,PLN SIZ McCafe Costco Pods
224,FS Bulk Sauces,224061301287831,1GAL FS HOT SAUCE
225,FS Bottled Sauces,225073001312GF8,5Z FS HOT SAUCE
225,FS Bottled Sauces,225073001312GF9,10Z FS HOT SAUCE
225,FS Bottled Sauces,225073001312GG3,32Z FS HOT SAUCES
230,FS Tomato Products,2301079029530GP,FS Tomato Products - Escalon-Other-Brnd
230,FS Tomato Products,2301081029600GY,FS Tomato Products-Escalon-Pasta-SigLbl
230,FS Tomato Products,2301082029620GZ,FS Tomato Products - Heinz-Other-SigLbl
233,Ketchup,2331134027754XM,KETCHUP CLUB 1.5L MODULAR/DISPLAY
233,Ketchup,2331134027754XO,KETCHUP 2.5L MODULAR/DISPLAY
233,Ketchup,2331134027756JY,Ketchup 1.5L Club Pack Organic
233,Ketchup,2331134027757JY,Ketchup Twin Pack 2X1.25 ltr
233,Ketchup,2331134027778JZ,Ketchup Kickers (12) 375ml
233,Ketchup,2331134027779JZ,Ketchup Kickers 12 750 ml
233,Ketchup,23311340277801J,KETCHUP 1.5L MODULAR/DISPLAY
233,Ketchup,2331134027780KA,Ketchup 12 1 ltr
233,Ketchup,2331134027781KA,Ketchup 12 1.25 ltr
233,Ketchup,2331134027782KA,Ketchup 12 1.5 ltr
233,Ketchup,2331134027783KA,Ketchup Easy Squeeze 12 750ml
233,Ketchup,2331134027784KA,Ketchup Twin Pack 2X1.25 ltr
233,Ketchup,2331134027784XL,KETCHUP 1.25L MODULAR/DISPLAY
233,Ketchup,2331134027784XN,KETCHUP 1L MODULAR/DISPLAY
233,Ketchup,2331134027785KA,Modular Ketchup large
233,Ketchup,2331134027796KA,Ketchup Organic 12 750 ml
233,Ketchup,2331134027797KA,Ketchup 12 575 ml
233,Ketchup,2331134027800KB,Ketchup 12 375 ml
233,Ketchup,2331134027802TK,HTK LOOP GLS BTL 375ML
233,Ketchup,2331134027809KA,Ketchup 24 375 ml Glass
233,Ketchup,2331134027812KB,Ketchup Low Sodium 12 750 ml & No Sugar
233,Ketchup,2331134030163IK,specialty ketchup 16 pack
233,Ketchup,2331134P1134PLN,PLN SIZ Heinz Ketchup
233,Ketchup,2331212027760JZ,Picnic Pack 750 ml
233,Ketchup,2331212027762JZ,Picnic Pack Mustard Component 12 375 ml
233,Ketchup,2331212027762SA,Picnic Pack 4 Items 3.0KG
233,Ketchup,2331212027763JZ,Picnic Pack Mustard Component only 575ml
233,Ketchup,2331212027764JZ,Picnic Pack Mustard Component only 750ml
233,Ketchup,2331212027766JZ,Picnic Pack Relish Component only 750ml
233,Ketchup,2331212027767JZ,Rtl Mayo Component PicnicPk (12) 750ml
233,Ketchup,2331212027768JY,Modular Picnic Paks
233,Ketchup,2331212027769JY,Picnic Pack 4 3X375 ml
233,Ketchup,2331212P1212PLN,CDN Picnic Packs Planning
234,Pasta Sauce,2341150P1150PLN,PLN SIZ Other Tomato Products
234,Pasta Sauce,2341184027291JL,Bravo Spag sce w/out meat 12 680 ml
234,Pasta Sauce,2341184027292KU,Bravo Pasta Sce (12)  500ml
234,Pasta Sauce,2341185027302JL,Catelli Canned Spag Sce WMeat 12 398ml
234,Pasta Sauce,2341185027303JL,Catelli Canned Spag Sce w/Meat 12 680ml
234,Pasta Sauce,2341185027304JL,Catelli Garden Select Pizza Sce 12 398ml
234,Pasta Sauce,2341185027305JL,Catelli Thick & Chunky 12 680 ml
234,Pasta Sauce,2341185027306JL,Catelli Thick & Chunky 24 398 ml
234,Pasta Sauce,2341185027307JL,Discontinued Catelli Sauce
234,Pasta Sauce,2341186027321JM,Modular Classico Pasta
234,Pasta Sauce,2341186027326ON,2.6L Pasta Sauce Tomato Basil
234,Pasta Sauce,2341186027327LU,Classico Pizza Sauce 410ML
234,Pasta Sauce,2341186027329JL,Classico Red Sauce 650ml
234,Pasta Sauce,2341186033870TO,1.64L Classico White
234,Pasta Sauce,2341186033872KJ,Classico White 410ml
234,Pasta Sauce,2341186P1186PLN,PLN SIZ Classico
234,Pasta Sauce,2341187027342QJ,CDN Garden Select Sauce MOD/DS
234,Pasta Sauce,2341187027343JM,Garden Select 12 700/640 ml
234,Pasta Sauce,2341188027354JM,Gattuso Lasagna Sauce (12) 398ml
234,Pasta Sauce,2341188027355JM,Gattuso Pizza Sauce 24 213 ml
234,Pasta Sauce,2341188027356JM,Gattuso Pizza Sauce 24 398 ml
234,Pasta Sauce,2341245027318JL,Classico Bruschetta 380ML
234,Pasta Sauce,2341246027332JM,Classico Pesto 218ML
234,Pasta Sauce,2341326034043KV,CDN Riserva Red 650ML
234,Pasta Sauce,2341326034045KV,CDN Riserva Red Organic 650ml
244,KFI - Industrial,2441011028824DN,KFI Ketchup - Industrial - Branded
294,Marshmallows US,294156503499BA1,1KG Jet Puffed Marshmallows
,,,
